시도,시군구,사고유형대분류,사고유형,발생건수,사망자수,부상자수,중상,경상,부상신고
부산,해운대구,차대사람,보도통행중,15,0,19,9,10,0
부산,해운대구,차대사람,기타,92,1,95,40,52,3
부산,해운대구,차대차,정면충돌,94,1,155,36,97,22
부산,해운대구,차대차,측면충돌,289,1,465,109,318,38
부산,해운대구,차대차,후진중충돌,12,0,19,0,12,7
부산,해운대구,차대차,추돌,157,2,287,57,208,22
부산,해운대구,차대차,기타,179,0,258,49,187,22
부산,해운대구,차량단독,전도,7,0,7,0,4,3
부산,해운대구,차량단독,전복,1,0,1,0,0,1
부산,해운대구,차량단독,전도전복,2,1,2,1,1,0
부산,해운대구,차량단독,공작물충돌,7,1,9,5,1,3
부산,해운대구,차량단독,기타,12,1,11,5,4,2
부산,사하구,차대사람,횡단중,161,5,163,92,62,9
부산,사하구,차대사람,차도통행중,9,0,9,5,4,0
부산,사하구,차대사람,길가장자리구역통행중,12,1,13,5,8,0
부산,사하구,차대사람,보도통행중,2,0,3,2,0,1
부산,사하구,차대사람,기타,105,3,106,52,45,9
부산,사하구,차대차,정면충돌,100,2,146,54,75,17
부산,사하구,차대차,측면충돌,237,0,342,87,222,33
부산,사하구,차대차,후진중충돌,5,0,7,0,6,1
부산,사하구,차대차,추돌,87,0,163,46,110,7
부산,사하구,차대차,기타,298,2,414,107,272,35
부산,사하구,차량단독,전도,6,0,9,5,3,1
부산,사하구,차량단독,전복,1,0,1,0,1,0
부산,사하구,차량단독,전도전복,3,0,3,1,1,1
부산,사하구,차량단독,공작물충돌,7,0,7,2,1,4
부산,사하구,차량단독,기타,23,1,23,12,9,2
부산,금정구,차대사람,횡단중,174,1,180,102,67,11
부산,금정구,차대사람,차도통행중,3,0,3,2,1,0
부산,금정구,차대사람,길가장자리구역통행중,25,1,26,6,15,5
부산,금정구,차대사람,보도통행중,5,0,6,0,4,2
부산,금정구,차대사람,기타,61,1,60,26,28,6
부산,금정구,차대차,정면충돌,12,0,16,8,7,1
부산,금정구,차대차,측면충돌,209,0,316,66,213,37
부산,금정구,차대차,후진중충돌,9,0,10,4,6,0
부산,금정구,차대차,추돌,93,2,199,42,135,22
부산,금정구,차대차,기타,143,1,209,44,129,36
부산,금정구,차량단독,전도,6,0,6,2,3,1
부산,금정구,차량단독,전복,1,0,2,0,2,0
부산,금정구,차량단독,전도전복,1,0,1,0,1,0
부산,금정구,차량단독,공작물충돌,8,2,7,5,1,1
부산,금정구,차량단독,기타,8,0,9,2,3,4
부산,강서구,차대사람,횡단중,24,2,24,17,7,0
부산,강서구,차대사람,차도통행중,6,2,5,3,2,0
부산,강서구,차대사람,길가장자리구역통행중,1,0,1,0,0,1
부산,강서구,차대사람,보도통행중,4,1,3,1,2,0
부산,강서구,차대사람,기타,21,0,24,15,7,2
부산,강서구,차대차,정면충돌,52,1,77,37,40,0
부산,강서구,차대차,측면충돌,208,6,302,109,176,17
부산,강서구,차대차,후진중충돌,2,0,2,1,1,0
부산,강서구,차대차,추돌,140,0,246,74,162,10
부산,강서구,차대차,기타,86,1,116,31,83,2
부산,강서구,차량단독,전도,3,0,3,1,2,0
부산,강서구,차량단독,전도전복,3,1,2,2,0,0
부산,강서구,차량단독,공작물충돌,8,1,7,4,3,0
부산,강서구,차량단독,기타,6,1,6,1,5,0
부산,연제구,차대사람,횡단중,117,2,123,70,46,7
부산,연제구,차대사람,차도통행중,23,1,24,15,8,1
부산,연제구,차대사람,길가장자리구역통행중,16,0,16,8,8,0
부산,연제구,차대사람,보도통행중,8,0,8,5,3,0
부산,연제구,차대사람,기타,37,1,37,12,22,3
부산,연제구,차대차,정면충돌,36,0,55,22,28,5
부산,연제구,차대차,측면충돌,251,0,351,113,216,22
부산,연제구,차대차,후진중충돌,10,0,12,0,9,3
부산,연제구,차대차,추돌,69,1,122,23,92,7
부산,연제구,차대차,기타,47,0,61,7,48,6
부산,연제구,차량단독,기타,6,0,6,4,2,0
부산,수영구,차대사람,횡단중,72,2,76,35,39,2
부산,수영구,차대사람,차도통행중,12,1,11,5,6,0
부산,수영구,차대사람,길가장자리구역통행중,30,0,30,11,16,3
부산,수영구,차대사람,보도통행중,6,0,6,2,3,1
부산,수영구,차대사람,기타,63,0,64,29,30,5
부산,수영구,차대차,정면충돌,8,0,15,7,8,0
부산,수영구,차대차,측면충돌,233,0,329,86,199,44
부산,수영구,차대차,후진중충돌,7,0,8,2,6,0
부산,수영구,차대차,추돌,66,2,124,23,96,5
부산,수영구,차대차,기타,158,0,229,42,170,17
부산,수영구,차량단독,전도전복,3,1,2,2,0,0
부산,수영구,차량단독,공작물충돌,1,0,1,1,0,0
부산,수영구,차량단독,기타,9,1,9,4,3,2
부산,사상구,차대사람,횡단중,139,10,136,72,53,11
부산,사상구,차대사람,차도통행중,19,0,19,11,6,2
부산,사상구,차대사람,길가장자리구역통행중,22,1,24,9,9,6
부산,사상구,차대사람,보도통행중,6,0,6,2,3,1
부산,사상구,차대사람,기타,66,2,66,31,26,9
부산,사상구,차대차,정면충돌,25,1,42,14,22,6
부산,사상구,차대차,측면충돌,398,3,634,149,373,112
부산,사상구,차대차,후진중충돌,7,0,7,0,7,0
부산,사상구,차대차,추돌,113,1,211,39,148,24
부산,사상구,차대차,기타,90,0,109,21,65,23
부산,사상구,차량단독,전도,5,0,5,2,2,1
부산,사상구,차량단독,전복,1,0,1,0,1,0
부산,사상구,차량단독,전도전복,4,0,6,2,4,0
부산,사상구,차량단독,공작물충돌,8,1,8,2,3,3
부산,사상구,차량단독,주/정차차량 충돌,1,1,0,0,0,0
부산,사상구,차량단독,기타,15,0,16,8,4,4
부산,기장군,차대사람,횡단중,44,2,45,15,27,3
부산,기장군,차대사람,차도통행중,4,0,5,2,3,0
부산,기장군,차대사람,길가장자리구역통행중,5,0,5,1,4,0
부산,기장군,차대사람,보도통행중,2,0,3,3,0,0
부산,기장군,차대사람,기타,32,2,30,9,19,2
부산,기장군,차대차,정면충돌,61,4,108,30,66,12
부산,기장군,차대차,측면충돌,115,2,182,36,132,14
부산,기장군,차대차,후진중충돌,7,0,10,0,10,0
부산,기장군,차대차,추돌,75,0,148,28,110,10
부산,기장군,차대차,기타,73,1,114,30,76,8
부산,기장군,차량단독,전도,1,1,0,0,0,0
부산,기장군,차량단독,전도전복,1,0,1,1,0,0
부산,기장군,차량단독,공작물충돌,7,4,12,4,5,3
부산,기장군,차량단독,기타,4,0,4,1,3,0
경기,수원시,차대사람,횡단중,668,16,681,295,344,42
경기,수원시,차대사람,차도통행중,73,4,71,20,47,4
경기,수원시,차대사람,길가장자리구역통행중,44,0,45,8,35,2
경기,수원시,차대사람,보도통행중,43,1,45,9,34,2
경기,수원시,차대사람,기타,332,4,337,97,206,34
경기,수원시,차대차,정면충돌,441,4,744,130,538,76
경기,수원시,차대차,측면충돌,1310,7,2078,363,1560,155
경기,수원시,차대차,후진중충돌,23,0,32,1,29,2
경기,수원시,차대차,추돌,808,2,1427,165,1166,96
경기,수원시,차대차,기타,954,4,1336,209,1004,123
경기,수원시,차량단독,전도,5,0,6,1,2,3
경기,수원시,차량단독,전복,1,0,4,1,0,3
경기,수원시,차량단독,전도전복,16,0,16,6,8,2
경기,수원시,차량단독,공작물충돌,16,1,31,13,16,2
경기,수원시,차량단독,도로이탈,1,0,1,0,0,1
경기,수원시,차량단독,기타,107,2,108,41,57,10
경기,성남시,차대사람,횡단중,416,17,425,213,183,29
경기,성남시,차대사람,차도통행중,34,2,33,14,17,2
경기,성남시,차대사람,길가장자리구역통행중,49,0,53,15,35,3
경기,성남시,차대사람,보도통행중,23,0,23,7,14,2
경기,성남시,차대사람,기타,305,1,321,105,186,30
경기,성남시,차대차,정면충돌,389,1,618,148,417,53
경기,성남시,차대차,측면충돌,826,2,1353,272,977,104
경기,성남시,차대차,후진중충돌,16,0,20,2,15,3
경기,성남시,차대차,추돌,556,5,1207,175,900,132
경기,성남시,차대차,기타,888,1,1406,269,958,179
경기,성남시,차량단독,전도,15,1,25,5,15,5
경기,성남시,차량단독,전복,1,0,2,1,0,1
경기,성남시,차량단독,전도전복,15,2,23,8,9,6
경기,성남시,차량단독,공작물충돌,19,0,43,8,21,14
경기,성남시,차량단독,기타,190,0,212,78,114,20
경기,의정부시,차대사람,횡단중,267,9,272,133,109,30
경기,의정부시,차대사람,차도통행중,21,0,21,7,14,0
경기,의정부시,차대사람,길가장자리구역통행중,17,0,17,5,12,0
경기,의정부시,차대사람,보도통행중,3,0,3,1,2,0
경기,의정부시,차대사람,기타,99,1,101,28,57,16
경기,의정부시,차대차,정면충돌,350,4,554,104,391,59
경기,의정부시,차대차,측면충돌,321,5,484,104,320,60
경기,의정부시,차대차,후진중충돌,9,0,12,0,9,3
경기,의정부시,차대차,추돌,176,3,359,48,264,47
경기,의정부시,차대차,기타,163,0,232,42,168,22
경기,의정부시,차량단독,전도,6,1,6,3,1,2
경기,의정부시,차량단독,전도전복,4,1,4,0,1,3
경기,의정부시,차량단독,공작물충돌,6,0,7,4,3,0
경기,의정부시,차량단독,기타,35,0,37,12,21,4
경기,안양시,차대사람,횡단중,229,5,233,120,104,9
경기,안양시,차대사람,차도통행중,33,2,31,17,13,1
경기,안양시,차대사람,길가장자리구역통행중,14,0,15,6,9,0
경기,안양시,차대사람,보도통행중,22,1,21,9,12,0
경기,안양시,차대사람,기타,122,0,127,49,73,5
경기,안양시,차대차,정면충돌,79,2,116,37,74,5
경기,안양시,차대차,측면충돌,582,6,858,195,622,41
경기,안양시,차대차,후진중충돌,14,0,21,3,18,0
경기,안양시,차대차,추돌,277,0,504,74,417,13
경기,안양시,차대차,기타,254,1,348,79,257,12
경기,안양시,차량단독,전도,6,0,7,1,5,1
경기,안양시,차량단독,전도전복,9,1,8,4,4,0
경기,안양시,차량단독,공작물충돌,7,0,8,3,4,1
경기,안양시,차량단독,기타,45,1,45,16,25,4
경기,부천시,차대사람,횡단중,482,16,495,224,247,24
경기,부천시,차대사람,차도통행중,62,1,63,12,43,8
경기,부천시,차대사람,길가장자리구역통행중,42,0,42,8,32,2
경기,부천시,차대사람,보도통행중,21,0,23,5,17,1
경기,부천시,차대사람,기타,203,2,211,65,136,10
경기,부천시,차대차,정면충돌,234,2,356,87,249,20
경기,부천시,차대차,측면충돌,1021,4,1536,279,1151,106
경기,부천시,차대차,후진중충돌,18,0,19,0,17,2
경기,부천시,차대차,추돌,436,6,790,99,656,35
경기,부천시,차대차,기타,386,1,574,91,458,25
경기,부천시,차량단독,전도,7,0,9,4,4,1
경기,부천시,차량단독,전도전복,6,0,6,1,4,1
경기,부천시,차량단독,공작물충돌,9,0,17,6,10,1
경기,부천시,차량단독,기타,110,1,114,32,74,8
경기,안산시,차대사람,횡단중,406,13,424,201,211,12
경기,안산시,차대사람,차도통행중,34,2,33,7,21,5
경기,안산시,차대사람,길가장자리구역통행중,10,0,10,2,7,1
경기,안산시,차대사람,보도통행중,25,1,28,10,16,2
경기,안산시,차대사람,기타,222,4,230,74,146,10
경기,안산시,차대차,정면충돌,565,8,948,224,677,47
경기,안산시,차대차,측면충돌,1008,6,1582,291,1221,70
경기,안산시,차대차,후진중충돌,41,0,52,2,47,3
경기,안산시,차대차,추돌,506,1,935,116,776,43
경기,안산시,차대차,기타,799,4,1221,179,987,55
경기,안산시,차량단독,전도,11,0,11,4,7,0
경기,안산시,차량단독,전복,2,0,2,1,1,0
경기,안산시,차량단독,전도전복,24,1,37,12,20,5
경기,안산시,차량단독,공작물충돌,25,1,27,4,17,6
경기,안산시,차량단독,도로이탈,1,0,1,0,1,0
경기,안산시,차량단독,도로이탈,1,0,1,0,1,0
경기,안산시,차량단독,기타,53,0,57,18,34,5
경기,평택시,차대사람,횡단중,314,13,319,146,148,25
경기,평택시,차대사람,차도통행중,22,2,24,7,14,3
경기,평택시,차대사람,길가장자리구역통행중,14,0,15,5,10,0
경기,평택시,차대사람,보도통행중,10,2,10,5,4,1
경기,평택시,차대사람,기타,163,7,163,56,101,6
경기,평택시,차대차,정면충돌,796,12,1374,287,912,175
경기,평택시,차대차,측면충돌,577,7,882,134,656,92
경기,평택시,차대차,후진중충돌,22,0,32,3,27,2
경기,평택시,차대차,추돌,419,5,919,138,636,145
경기,평택시,차대차,기타,579,4,991,165,713,113
경기,평택시,차량단독,전도,14,2,13,3,5,5
경기,평택시,차량단독,전도전복,27,2,32,16,6,10
경기,평택시,차량단독,공작물충돌,22,4,23,11,8,4
경기,평택시,차량단독,도로이탈,1,0,1,0,0,1
경기,평택시,차량단독,기타,21,1,30,6,23,1
경기,광명시,차대사람,횡단중,132,2,144,62,65,17
경기,광명시,차대사람,차도통행중,20,1,19,2,14,3
경기,광명시,차대사람,길가장자리구역통행중,17,0,17,5,8,4
경기,광명시,차대사람,보도통행중,8,0,10,3,6,1
경기,광명시,차대사람,기타,82,0,86,32,33,21
경기,광명시,차대차,정면충돌,17,0,39,10,24,5
경기,광명시,차대차,측면충돌,398,2,622,115,402,105
경기,광명시,차대차,후진중충돌,8,0,11,0,6,5
경기,광명시,차대차,추돌,142,1,292,32,210,50
경기,광명시,차대차,기타,92,0,144,16,92,36
경기,광명시,차량단독,전도,2,0,2,0,1,1
경기,광명시,차량단독,전도전복,7,0,7,1,2,4
경기,광명시,차량단독,공작물충돌,6,0,6,0,4,2
경기,광명시,차량단독,기타,24,0,28,8,17,3
경기,구리시,차대사람,횡단중,86,3,86,34,48,4
경기,구리시,차대사람,차도통행중,6,0,6,2,4,0
경기,구리시,차대사람,길가장자리구역통행중,2,0,2,1,1,0
경기,구리시,차대사람,보도통행중,5,0,5,3,2,0
경기,구리시,차대사람,기타,45,0,47,15,30,2
경기,구리시,차대차,정면충돌,121,1,203,27,160,16
경기,구리시,차대차,측면충돌,120,2,183,31,138,14
경기,구리시,차대차,후진중충돌,6,0,12,1,11,0
경기,구리시,차대차,추돌,72,0,154,17,124,13
경기,구리시,차대차,기타,105,2,144,29,106,9
경기,구리시,차량단독,전도,2,0,2,2,0,0
경기,구리시,차량단독,전도전복,2,0,2,0,1,1
경기,구리시,차량단독,공작물충돌,2,0,2,1,1,0
경기,구리시,차량단독,도로이탈,1,0,6,4,1,1
경기,구리시,차량단독,기타,10,0,10,2,8,0
경기,양주시,차대사람,횡단중,86,3,91,48,40,3
경기,양주시,차대사람,차도통행중,7,0,7,5,1,1
경기,양주시,차대사람,길가장자리구역통행중,2,0,2,0,2,0
경기,양주시,차대사람,보도통행중,3,0,3,2,1,0
경기,양주시,차대사람,기타,58,2,57,22,35,0
경기,양주시,차대차,정면충돌,283,2,495,118,355,22
경기,양주시,차대차,측면충돌,228,1,327,61,257,9
경기,양주시,차대차,후진중충돌,4,0,4,1,3,0
경기,양주시,차대차,추돌,129,1,233,43,184,6
경기,양주시,차대차,기타,196,0,270,64,196,10
경기,양주시,차량단독,전도,5,0,5,3,2,0
경기,양주시,차량단독,전도전복,5,2,9,5,3,1
경기,양주시,차량단독,공작물충돌,12,3,12,5,6,1
경기,양주시,차량단독,도로이탈,1,0,1,0,1,0
경기,양주시,차량단독,기타,19,1,18,5,13,0
경기,여주시,차대사람,횡단중,30,1,29,13,14,2
경기,여주시,차대사람,차도통행중,4,1,3,1,2,0
경기,여주시,차대사람,길가장자리구역통행중,4,0,4,0,4,0
경기,여주시,차대사람,기타,19,1,19,8,10,1
경기,여주시,차대차,정면충돌,30,1,55,20,34,1
경기,여주시,차대차,측면충돌,205,4,364,76,277,11
경기,여주시,차대차,후진중충돌,3,0,6,2,4,0
경기,여주시,차대차,추돌,114,0,269,49,213,7
경기,여주시,차대차,기타,90,0,130,38,89,3
경기,여주시,차량단독,전도,9,0,17,6,9,2
경기,여주시,차량단독,전복,1,1,1,1,0,0
경기,여주시,차량단독,전도전복,11,2,12,4,7,1
경기,여주시,차량단독,공작물충돌,15,3,15,7,5,3
경기,여주시,차량단독,기타,9,1,9,4,4,1
경기,화성시,차대사람,횡단중,268,11,278,126,142,10
경기,화성시,차대사람,차도통행중,22,6,17,11,4,2
경기,화성시,차대사람,길가장자리구역통행중,14,4,14,5,9,0
경기,화성시,차대사람,보도통행중,8,0,8,3,5,0
경기,화성시,차대사람,기타,130,5,131,44,79,8
경기,화성시,차대차,정면충돌,155,5,246,75,165,6
경기,화성시,차대차,측면충돌,1008,4,1619,336,1170,113
경기,화성시,차대차,후진중충돌,22,0,30,3,27,0
경기,화성시,차대차,추돌,535,5,1152,156,950,46
경기,화성시,차대차,기타,465,6,734,135,536,63
경기,화성시,차량단독,전도,9,3,7,3,3,1
경기,화성시,차량단독,전복,1,0,1,1,0,0
경기,화성시,차량단독,전도전복,24,5,23,15,5,3
경기,화성시,차량단독,공작물충돌,35,4,42,16,22,4
